,IP source,IP destiny,L2 protocol,Source port,Destiny port,Package size
1244,56126038203,10010010010,udp,53,53,42
1245,157239207155,10010010010,tcp,20,80,54
1246,54106007080,10010010010,udp,53,53,42
1247,113225123238,10010010010,tcp,20,80,54
1248,120097113,10010010010,tcp,20,80,54
1249,59195040176,10010010010,tcp,20,80,54
1250,58036074113,10010010010,udp,53,53,42
1251,204097210015,10010010010,udp,53,53,42
1252,89023180233,10010010010,udp,53,53,42
1253,201039195054,10010010010,tcp,20,80,54
1254,50095247138,10010010010,udp,53,53,42
1255,151028222048,10010010010,udp,53,53,42
1256,70118162168,10010010010,tcp,20,80,54
1257,108035202005,10010010010,udp,53,53,42
1258,127104122083,10010010010,tcp,20,80,54
1259,124088203106,10010010010,tcp,20,80,54
1260,178242071051,10010010010,tcp,20,80,54
1261,206207240190,10010010010,tcp,20,80,54
1262,36017251191,10010010010,tcp,20,80,54
1263,35210109251,10010010010,udp,53,53,42
1264,229131249196,10010010010,tcp,20,80,54
1265,140048217220,10010010010,udp,53,53,42
1266,147203185244,10010010010,udp,53,53,42
1267,71017233138,10010010010,tcp,20,80,54
1268,116179169042,10010010010,udp,53,53,42
1269,244172025041,10010010010,udp,53,53,42
1270,138252135028,10010010010,udp,53,53,42
1271,222033070215,10010010010,udp,53,53,42
1272,174045067161,10010010010,udp,53,53,42
1273,92242114085,10010010010,tcp,20,80,54
1274,26124097170,10010010010,tcp,20,80,54
1275,186128207048,10010010010,tcp,20,80,54
1276,228019048128,10010010010,udp,53,53,42
1277,217048214236,10010010010,tcp,20,80,54
1278,247036166006,10010010010,udp,53,53,42
1279,66096051019,10010010010,udp,53,53,42
1280,38049074087,10010010010,tcp,20,80,54
1281,251157187031,10010010010,tcp,20,80,54
1282,32002085085,10010010010,udp,53,53,42
1283,125023244025,10010010010,tcp,20,80,54
1284,167103194158,10010010010,udp,53,53,42
1285,207212220188,10010010010,udp,53,53,42
1286,232023054165,10010010010,tcp,20,80,54
1287,27001054016,10010010010,tcp,20,80,54
1288,140211152035,10010010010,udp,53,53,42
1289,229036100072,10010010010,udp,53,53,42
1290,181014137077,10010010010,tcp,20,80,54
1291,216176105012,10010010010,tcp,20,80,54
1292,45207175240,10010010010,udp,53,53,42
1293,232196018228,10010010010,tcp,20,80,54
1294,195223159056,10010010010,udp,53,53,42
1295,56126038203,10010010010,udp,53,53,42
1296,157239207155,10010010010,tcp,20,80,54
1297,54106007080,10010010010,udp,53,53,42
1298,113225123238,10010010010,tcp,20,80,54
1299,120097113,10010010010,tcp,20,80,54
1300,59195040176,10010010010,tcp,20,80,54
1301,58036074113,10010010010,udp,53,53,42
1302,204097210015,10010010010,udp,53,53,42
1303,201039195054,10010010010,tcp,20,80,54
1304,89023180233,10010010010,udp,53,53,42
1305,50095247138,10010010010,udp,53,53,42
1306,151028222048,10010010010,udp,53,53,42
1307,70118162168,10010010010,tcp,20,80,54
1308,108035202005,10010010010,udp,53,53,42
1309,127104122083,10010010010,tcp,20,80,54
1310,124088203106,10010010010,tcp,20,80,54
1311,178242071051,10010010010,tcp,20,80,54
1312,206207240190,10010010010,tcp,20,80,54
1313,36017251191,10010010010,tcp,20,80,54
1314,229131249196,10010010010,tcp,20,80,54
1315,35210109251,10010010010,udp,53,53,42
1316,140048217220,10010010010,udp,53,53,42
1317,147203185244,10010010010,udp,53,53,42
1318,71017233138,10010010010,tcp,20,80,54
1319,116179169042,10010010010,udp,53,53,42
1320,138252135028,10010010010,udp,53,53,42
1321,244172025041,10010010010,udp,53,53,42
1322,222033070215,10010010010,udp,53,53,42
1323,174045067161,10010010010,udp,53,53,42
1324,92242114085,10010010010,tcp,20,80,54
1325,26124097170,10010010010,tcp,20,80,54
1326,186128207048,10010010010,tcp,20,80,54
1327,228019048128,10010010010,udp,53,53,42
1328,217048214236,10010010010,tcp,20,80,54
1329,247036166006,10010010010,udp,53,53,42
1330,66096051019,10010010010,udp,53,53,42
1331,38049074087,10010010010,tcp,20,80,54
1332,251157187031,10010010010,tcp,20,80,54
1333,32002085085,10010010010,udp,53,53,42
1334,125023244025,10010010010,tcp,20,80,54
1335,167103194158,10010010010,udp,53,53,42
1336,207212220188,10010010010,udp,53,53,42
1337,27001054016,10010010010,tcp,20,80,54
1338,140211152035,10010010010,udp,53,53,42
1339,229036100072,10010010010,udp,53,53,42
1340,181014137077,10010010010,tcp,20,80,54
1341,102052205237,10010010010,udp,53,53,42
1342,216176105012,10010010010,tcp,20,80,54
1343,45207175240,10010010010,udp,53,53,42
1344,232196018228,10010010010,tcp,20,80,54
1345,195223159056,10010010010,udp,53,53,42
1346,56126038203,10010010010,udp,53,53,42
1347,157239207155,10010010010,tcp,20,80,54
1348,54106007080,10010010010,udp,53,53,42
1349,113225123238,10010010010,tcp,20,80,54
1350,120097113,10010010010,tcp,20,80,54
1351,59195040176,10010010010,tcp,20,80,54
1352,58036074113,10010010010,udp,53,53,42
1353,204097210015,10010010010,udp,53,53,42
1354,201039195054,10010010010,tcp,20,80,54
1355,89023180233,10010010010,udp,53,53,42
1356,50095247138,10010010010,udp,53,53,42
1357,151028222048,10010010010,udp,53,53,42
1358,70118162168,10010010010,tcp,20,80,54
1359,108035202005,10010010010,udp,53,53,42
1360,127104122083,10010010010,tcp,20,80,54
1361,124088203106,10010010010,tcp,20,80,54
1362,178242071051,10010010010,tcp,20,80,54
1363,206207240190,10010010010,tcp,20,80,54
1364,36017251191,10010010010,tcp,20,80,54
1365,229131249196,10010010010,tcp,20,80,54
1366,35210109251,10010010010,udp,53,53,42
1367,140048217220,10010010010,udp,53,53,42
1368,147203185244,10010010010,udp,53,53,42
1369,71017233138,10010010010,tcp,20,80,54
1370,116179169042,10010010010,udp,53,53,42
1371,138252135028,10010010010,udp,53,53,42
1372,244172025041,10010010010,udp,53,53,42
1373,222033070215,10010010010,udp,53,53,42
1374,174045067161,10010010010,udp,53,53,42
1375,92242114085,10010010010,tcp,20,80,54
1376,26124097170,10010010010,tcp,20,80,54
1377,186128207048,10010010010,tcp,20,80,54
1378,228019048128,10010010010,udp,53,53,42
1379,217048214236,10010010010,tcp,20,80,54
1380,247036166006,10010010010,udp,53,53,42
1381,66096051019,10010010010,udp,53,53,42
1382,38049074087,10010010010,tcp,20,80,54
1383,251157187031,10010010010,tcp,20,80,54
1384,32002085085,10010010010,udp,53,53,42
1385,125023244025,10010010010,tcp,20,80,54
1386,167103194158,10010010010,udp,53,53,42
1387,207212220188,10010010010,udp,53,53,42
1388,27001054016,10010010010,tcp,20,80,54
1389,140211152035,10010010010,udp,53,53,42
1390,229036100072,10010010010,udp,53,53,42
1391,181014137077,10010010010,tcp,20,80,54
1392,216176105012,10010010010,tcp,20,80,54
1393,45207175240,10010010010,udp,53,53,42
1394,232196018228,10010010010,tcp,20,80,54
1395,195223159056,10010010010,udp,53,53,42
1396,56126038203,10010010010,udp,53,53,42
1397,116063228130,10010010010,udp,53,53,42
1398,157239207155,10010010010,tcp,20,80,54
1399,54106007080,10010010010,udp,53,53,42
1400,113225123238,10010010010,tcp,20,80,54
1401,120097113,10010010010,tcp,20,80,54
1402,59195040176,10010010010,tcp,20,80,54
1403,58036074113,10010010010,udp,53,53,42
1404,204097210015,10010010010,udp,53,53,42
1405,201039195054,10010010010,tcp,20,80,54
1406,89023180233,10010010010,udp,53,53,42
1407,50095247138,10010010010,udp,53,53,42
1408,151028222048,10010010010,udp,53,53,42
1409,70118162168,10010010010,tcp,20,80,54
1410,108035202005,10010010010,udp,53,53,42
1411,127104122083,10010010010,tcp,20,80,54
1412,124088203106,10010010010,tcp,20,80,54
1413,178242071051,10010010010,tcp,20,80,54
1414,206207240190,10010010010,tcp,20,80,54
1415,36017251191,10010010010,tcp,20,80,54
1416,229131249196,10010010010,tcp,20,80,54
1417,35210109251,10010010010,udp,53,53,42
1418,147203185244,10010010010,udp,53,53,42
1419,140048217220,10010010010,udp,53,53,42
1420,71017233138,10010010010,tcp,20,80,54
1421,116179169042,10010010010,udp,53,53,42
1422,138252135028,10010010010,udp,53,53,42
1423,244172025041,10010010010,udp,53,53,42
1424,222033070215,10010010010,udp,53,53,42
1425,174045067161,10010010010,udp,53,53,42
1426,92242114085,10010010010,tcp,20,80,54
1427,26124097170,10010010010,tcp,20,80,54
1428,186128207048,10010010010,tcp,20,80,54
1429,228019048128,10010010010,udp,53,53,42
1430,217048214236,10010010010,tcp,20,80,54
1431,247036166006,10010010010,udp,53,53,42
1432,66096051019,10010010010,udp,53,53,42
1433,38049074087,10010010010,tcp,20,80,54
1434,251157187031,10010010010,tcp,20,80,54
1435,32002085085,10010010010,udp,53,53,42
1436,125023244025,10010010010,tcp,20,80,54
1437,207212220188,10010010010,udp,53,53,42
1438,167103194158,10010010010,udp,53,53,42
1439,27001054016,10010010010,tcp,20,80,54
1440,140211152035,10010010010,udp,53,53,42
1441,229036100072,10010010010,udp,53,53,42
1442,181014137077,10010010010,tcp,20,80,54
1443,216176105012,10010010010,tcp,20,80,54
1444,45207175240,10010010010,udp,53,53,42
1445,232196018228,10010010010,tcp,20,80,54
1446,195223159056,10010010010,udp,53,53,42
1447,56126038203,10010010010,udp,53,53,42
1448,157239207155,10010010010,tcp,20,80,54
1449,54106007080,10010010010,udp,53,53,42
1450,120097113,10010010010,tcp,20,80,54
1451,113225123238,10010010010,tcp,20,80,54
1452,59195040176,10010010010,tcp,20,80,54
1453,58036074113,10010010010,udp,53,53,42
1454,136003073244,10010010010,tcp,20,80,54
1455,204097210015,10010010010,udp,53,53,42
1456,201039195054,10010010010,tcp,20,80,54
1457,89023180233,10010010010,udp,53,53,42
1458,50095247138,10010010010,udp,53,53,42
1459,151028222048,10010010010,udp,53,53,42
1460,70118162168,10010010010,tcp,20,80,54
1461,108035202005,10010010010,udp,53,53,42
1462,127104122083,10010010010,tcp,20,80,54
1463,124088203106,10010010010,tcp,20,80,54
1464,178242071051,10010010010,tcp,20,80,54
1465,206207240190,10010010010,tcp,20,80,54
1466,36017251191,10010010010,tcp,20,80,54
1467,229131249196,10010010010,tcp,20,80,54
1468,35210109251,10010010010,udp,53,53,42
1469,147203185244,10010010010,udp,53,53,42
1470,140048217220,10010010010,udp,53,53,42
1471,71017233138,10010010010,tcp,20,80,54
1472,138252135028,10010010010,udp,53,53,42
1473,116179169042,10010010010,udp,53,53,42
1474,244172025041,10010010010,udp,53,53,42
1475,222033070215,10010010010,udp,53,53,42
1476,174045067161,10010010010,udp,53,53,42
1477,92242114085,10010010010,tcp,20,80,54
1478,26124097170,10010010010,tcp,20,80,54
1479,186128207048,10010010010,tcp,20,80,54
1480,228019048128,10010010010,udp,53,53,42
1481,217048214236,10010010010,tcp,20,80,54
1482,247036166006,10010010010,udp,53,53,42
1483,66096051019,10010010010,udp,53,53,42
1484,38049074087,10010010010,tcp,20,80,54
1485,32002085085,10010010010,udp,53,53,42
1486,251157187031,10010010010,tcp,20,80,54
1487,125023244025,10010010010,tcp,20,80,54
1488,167103194158,10010010010,udp,53,53,42
1489,207212220188,10010010010,udp,53,53,42
1490,27001054016,10010010010,tcp,20,80,54
1491,140211152035,10010010010,udp,53,53,42
1492,229036100072,10010010010,udp,53,53,42
1493,181014137077,10010010010,tcp,20,80,54
1494,216176105012,10010010010,tcp,20,80,54
1495,45207175240,10010010010,udp,53,53,42
1496,56126038203,10010010010,udp,53,53,42
1497,195223159056,10010010010,udp,53,53,42
1498,232196018228,10010010010,tcp,20,80,54
1499,157239207155,10010010010,tcp,20,80,54
1500,54106007080,10010010010,udp,53,53,42
1501,120097113,10010010010,tcp,20,80,54
1502,113225123238,10010010010,tcp,20,80,54
1503,59195040176,10010010010,tcp,20,80,54
1504,58036074113,10010010010,udp,53,53,42
1505,204097210015,10010010010,udp,53,53,42
1506,201039195054,10010010010,tcp,20,80,54
1507,89023180233,10010010010,udp,53,53,42
1508,50095247138,10010010010,udp,53,53,42
1509,162156132205,10010010010,tcp,20,80,54
1510,151028222048,10010010010,udp,53,53,42
1511,70118162168,10010010010,tcp,20,80,54
1512,127104122083,10010010010,tcp,20,80,54
1513,108035202005,10010010010,udp,53,53,42
1514,124088203106,10010010010,tcp,20,80,54
1515,178242071051,10010010010,tcp,20,80,54
1516,206207240190,10010010010,tcp,20,80,54
1517,36017251191,10010010010,tcp,20,80,54
1518,147203185244,10010010010,udp,53,53,42
1519,35210109251,10010010010,udp,53,53,42
1520,229131249196,10010010010,tcp,20,80,54
1521,140048217220,10010010010,udp,53,53,42
1522,71017233138,10010010010,tcp,20,80,54
1523,138252135028,10010010010,udp,53,53,42
1524,116179169042,10010010010,udp,53,53,42
1525,244172025041,10010010010,udp,53,53,42
1526,222033070215,10010010010,udp,53,53,42
1527,174045067161,10010010010,udp,53,53,42
1528,92242114085,10010010010,tcp,20,80,54
1529,26124097170,10010010010,tcp,20,80,54
1530,186128207048,10010010010,tcp,20,80,54
1531,247036166006,10010010010,udp,53,53,42
1532,228019048128,10010010010,udp,53,53,42
1533,217048214236,10010010010,tcp,20,80,54
1534,66096051019,10010010010,udp,53,53,42
1535,38049074087,10010010010,tcp,20,80,54
1536,32002085085,10010010010,udp,53,53,42
1537,251157187031,10010010010,tcp,20,80,54
1538,125023244025,10010010010,tcp,20,80,54
1539,167103194158,10010010010,udp,53,53,42
1540,207212220188,10010010010,udp,53,53,42
1541,27001054016,10010010010,tcp,20,80,54
1542,140211152035,10010010010,udp,53,53,42
1543,229036100072,10010010010,udp,53,53,42
1544,181014137077,10010010010,tcp,20,80,54
1545,216176105012,10010010010,tcp,20,80,54
1546,45207175240,10010010010,udp,53,53,42
1547,56126038203,10010010010,udp,53,53,42
1548,195223159056,10010010010,udp,53,53,42
1549,232196018228,10010010010,tcp,20,80,54
1550,157239207155,10010010010,tcp,20,80,54
1551,54106007080,10010010010,udp,53,53,42
1552,120097113,10010010010,tcp,20,80,54
1553,113225123238,10010010010,tcp,20,80,54
1554,59195040176,10010010010,tcp,20,80,54
1555,58036074113,10010010010,udp,53,53,42
1556,204097210015,10010010010,udp,53,53,42
1557,201039195054,10010010010,tcp,20,80,54
1558,89023180233,10010010010,udp,53,53,42
1559,50095247138,10010010010,udp,53,53,42
1560,151028222048,10010010010,udp,53,53,42
1561,70118162168,10010010010,tcp,20,80,54
1562,135070230007,10010010010,udp,53,53,42
1563,127104122083,10010010010,tcp,20,80,54
1564,108035202005,10010010010,udp,53,53,42
1565,124088203106,10010010010,tcp,20,80,54
1566,178242071051,10010010010,tcp,20,80,54
1567,35210109251,10010010010,udp,53,53,42
1568,147203185244,10010010010,udp,53,53,42
1569,229131249196,10010010010,tcp,20,80,54
1570,206207240190,10010010010,tcp,20,80,54
1571,36017251191,10010010010,tcp,20,80,54
1572,140048217220,10010010010,udp,53,53,42
1573,71017233138,10010010010,tcp,20,80,54
1574,138252135028,10010010010,udp,53,53,42
1575,116179169042,10010010010,udp,53,53,42
1576,244172025041,10010010010,udp,53,53,42
1577,222033070215,10010010010,udp,53,53,42
1578,174045067161,10010010010,udp,53,53,42
1579,92242114085,10010010010,tcp,20,80,54
1580,26124097170,10010010010,tcp,20,80,54
1581,186128207048,10010010010,tcp,20,80,54
1582,217048214236,10010010010,tcp,20,80,54
1583,228019048128,10010010010,udp,53,53,42
1584,247036166006,10010010010,udp,53,53,42
1585,66096051019,10010010010,udp,53,53,42
1586,38049074087,10010010010,tcp,20,80,54
1587,32002085085,10010010010,udp,53,53,42
1588,251157187031,10010010010,tcp,20,80,54
1589,125023244025,10010010010,tcp,20,80,54
1590,207212220188,10010010010,udp,53,53,42
1591,167103194158,10010010010,udp,53,53,42
1592,27001054016,10010010010,tcp,20,80,54
1593,140211152035,10010010010,udp,53,53,42
1594,229036100072,10010010010,udp,53,53,42
1595,181014137077,10010010010,tcp,20,80,54
1596,45207175240,10010010010,udp,53,53,42
1597,216176105012,10010010010,tcp,20,80,54
1598,56126038203,10010010010,udp,53,53,42
1599,232196018228,10010010010,tcp,20,80,54
1600,195223159056,10010010010,udp,53,53,42
1601,157239207155,10010010010,tcp,20,80,54
1602,120097113,10010010010,tcp,20,80,54
1603,113225123238,10010010010,tcp,20,80,54
1604,54106007080,10010010010,udp,53,53,42
1605,59195040176,10010010010,tcp,20,80,54
1606,58036074113,10010010010,udp,53,53,42
1607,204097210015,10010010010,udp,53,53,42
1608,89023180233,10010010010,udp,53,53,42
1609,201039195054,10010010010,tcp,20,80,54
1610,50095247138,10010010010,udp,53,53,42
1611,151028222048,10010010010,udp,53,53,42
1612,70118162168,10010010010,tcp,20,80,54
1613,127104122083,10010010010,tcp,20,80,54
1614,124088203106,10010010010,tcp,20,80,54
1615,108035202005,10010010010,udp,53,53,42
1616,178242071051,10010010010,tcp,20,80,54
1617,147175200061,10010010010,tcp,20,80,54
1618,35210109251,10010010010,udp,53,53,42
1619,206207240190,10010010010,tcp,20,80,54
1620,147203185244,10010010010,udp,53,53,42
1621,36017251191,10010010010,tcp,20,80,54
1622,229131249196,10010010010,tcp,20,80,54
1623,140048217220,10010010010,udp,53,53,42
1624,71017233138,10010010010,tcp,20,80,54
1625,116179169042,10010010010,udp,53,53,42
1626,138252135028,10010010010,udp,53,53,42
1627,244172025041,10010010010,udp,53,53,42
1628,222033070215,10010010010,udp,53,53,42
1629,174045067161,10010010010,udp,53,53,42
1630,92242114085,10010010010,tcp,20,80,54
1631,26124097170,10010010010,tcp,20,80,54
1632,186128207048,10010010010,tcp,20,80,54
1633,217048214236,10010010010,tcp,20,80,54
1634,247036166006,10010010010,udp,53,53,42
1635,228019048128,10010010010,udp,53,53,42
1636,66096051019,10010010010,udp,53,53,42
1637,38049074087,10010010010,tcp,20,80,54
1638,32002085085,10010010010,udp,53,53,42
1639,251157187031,10010010010,tcp,20,80,54
1640,125023244025,10010010010,tcp,20,80,54
1641,207212220188,10010010010,udp,53,53,42
1642,167103194158,10010010010,udp,53,53,42
1643,27001054016,10010010010,tcp,20,80,54
1644,140211152035,10010010010,udp,53,53,42
1645,229036100072,10010010010,udp,53,53,42
1646,181014137077,10010010010,tcp,20,80,54
1647,216176105012,10010010010,tcp,20,80,54
1648,45207175240,10010010010,udp,53,53,42
1649,56126038203,10010010010,udp,53,53,42
1650,195223159056,10010010010,udp,53,53,42
1651,232196018228,10010010010,tcp,20,80,54
1652,157239207155,10010010010,tcp,20,80,54
1653,120097113,10010010010,tcp,20,80,54
1654,113225123238,10010010010,tcp,20,80,54
1655,54106007080,10010010010,udp,53,53,42
1656,59195040176,10010010010,tcp,20,80,54
1657,58036074113,10010010010,udp,53,53,42
1658,204097210015,10010010010,udp,53,53,42
1659,201039195054,10010010010,tcp,20,80,54
1660,89023180233,10010010010,udp,53,53,42
1661,50095247138,10010010010,udp,53,53,42
1662,151028222048,10010010010,udp,53,53,42
1663,70118162168,10010010010,tcp,20,80,54
1664,127104122083,10010010010,tcp,20,80,54
1665,124088203106,10010010010,tcp,20,80,54
1666,108035202005,10010010010,udp,53,53,42
1667,178242071051,10010010010,tcp,20,80,54
1668,125193027005,10010010010,tcp,20,80,54
1669,35210109251,10010010010,udp,53,53,42
1670,147203185244,10010010010,udp,53,53,42
1671,206207240190,10010010010,tcp,20,80,54
1672,36017251191,10010010010,tcp,20,80,54
1673,229131249196,10010010010,tcp,20,80,54
1674,140048217220,10010010010,udp,53,53,42
1675,116179169042,10010010010,udp,53,53,42
1676,138252135028,10010010010,udp,53,53,42
1677,71017233138,10010010010,tcp,20,80,54
1678,244172025041,10010010010,udp,53,53,42
1679,222033070215,10010010010,udp,53,53,42
1680,174045067161,10010010010,udp,53,53,42
1681,92242114085,10010010010,tcp,20,80,54
1682,26124097170,10010010010,tcp,20,80,54
1683,186128207048,10010010010,tcp,20,80,54
1684,217048214236,10010010010,tcp,20,80,54
1685,228019048128,10010010010,udp,53,53,42
1686,247036166006,10010010010,udp,53,53,42
1687,66096051019,10010010010,udp,53,53,42
1688,38049074087,10010010010,tcp,20,80,54
1689,251157187031,10010010010,tcp,20,80,54
1690,32002085085,10010010010,udp,53,53,42
1691,125023244025,10010010010,tcp,20,80,54
1692,207212220188,10010010010,udp,53,53,42
1693,27001054016,10010010010,tcp,20,80,54
1694,167103194158,10010010010,udp,53,53,42
1695,140211152035,10010010010,udp,53,53,42
1696,229036100072,10010010010,udp,53,53,42
1697,181014137077,10010010010,tcp,20,80,54
1698,45207175240,10010010010,udp,53,53,42
1699,216176105012,10010010010,tcp,20,80,54
1700,56126038203,10010010010,udp,53,53,42
1701,195223159056,10010010010,udp,53,53,42
1702,232196018228,10010010010,tcp,20,80,54
1703,157239207155,10010010010,tcp,20,80,54
1704,120097113,10010010010,tcp,20,80,54
1705,54106007080,10010010010,udp,53,53,42
1706,113225123238,10010010010,tcp,20,80,54
1707,59195040176,10010010010,tcp,20,80,54
1708,58036074113,10010010010,udp,53,53,42
1709,204097210015,10010010010,udp,53,53,42
1710,201039195054,10010010010,tcp,20,80,54
1711,89023180233,10010010010,udp,53,53,42
1712,50095247138,10010010010,udp,53,53,42
1713,151028222048,10010010010,udp,53,53,42
1714,70118162168,10010010010,tcp,20,80,54
1715,124088203106,10010010010,tcp,20,80,54
1716,127104122083,10010010010,tcp,20,80,54
1717,108035202005,10010010010,udp,53,53,42
1718,178242071051,10010010010,tcp,20,80,54
1719,35210109251,10010010010,udp,53,53,42
1720,147203185244,10010010010,udp,53,53,42
1721,36017251191,10010010010,tcp,20,80,54
1722,206207240190,10010010010,tcp,20,80,54
1723,229131249196,10010010010,tcp,20,80,54
1724,140048217220,10010010010,udp,53,53,42
1725,138252135028,10010010010,udp,53,53,42
1726,116179169042,10010010010,udp,53,53,42
1727,71017233138,10010010010,tcp,20,80,54
1728,244172025041,10010010010,udp,53,53,42
1729,222033070215,10010010010,udp,53,53,42
1730,216064132131,10010010010,udp,53,53,42
1731,174045067161,10010010010,udp,53,53,42
1732,92242114085,10010010010,tcp,20,80,54
1733,26124097170,10010010010,tcp,20,80,54
1734,186128207048,10010010010,tcp,20,80,54
1735,217048214236,10010010010,tcp,20,80,54
1736,228019048128,10010010010,udp,53,53,42
1737,247036166006,10010010010,udp,53,53,42
1738,66096051019,10010010010,udp,53,53,42
1739,38049074087,10010010010,tcp,20,80,54
1740,251157187031,10010010010,tcp,20,80,54
1741,32002085085,10010010010,udp,53,53,42
1742,125023244025,10010010010,tcp,20,80,54
1743,207212220188,10010010010,udp,53,53,42
1744,27001054016,10010010010,tcp,20,80,54
1745,167103194158,10010010010,udp,53,53,42
1746,140211152035,10010010010,udp,53,53,42
1747,229036100072,10010010010,udp,53,53,42
1748,181014137077,10010010010,tcp,20,80,54
1749,216176105012,10010010010,tcp,20,80,54
1750,45207175240,10010010010,udp,53,53,42
1751,56126038203,10010010010,udp,53,53,42
1752,195223159056,10010010010,udp,53,53,42
1753,232196018228,10010010010,tcp,20,80,54
1754,157239207155,10010010010,tcp,20,80,54
1755,120097113,10010010010,tcp,20,80,54
1756,113225123238,10010010010,tcp,20,80,54
1757,54106007080,10010010010,udp,53,53,42
1758,59195040176,10010010010,tcp,20,80,54
1759,58036074113,10010010010,udp,53,53,42
1760,204097210015,10010010010,udp,53,53,42
1761,89023180233,10010010010,udp,53,53,42
1762,201039195054,10010010010,tcp,20,80,54
1763,50095247138,10010010010,udp,53,53,42
1764,151028222048,10010010010,udp,53,53,42
1765,70118162168,10010010010,tcp,20,80,54
1766,124088203106,10010010010,tcp,20,80,54
1767,127104122083,10010010010,tcp,20,80,54
1768,108035202005,10010010010,udp,53,53,42
1769,178242071051,10010010010,tcp,20,80,54
1770,35210109251,10010010010,udp,53,53,42
1771,36017251191,10010010010,tcp,20,80,54
1772,147203185244,10010010010,udp,53,53,42
1773,229131249196,10010010010,tcp,20,80,54
1774,206207240190,10010010010,tcp,20,80,54
1775,140048217220,10010010010,udp,53,53,42
1776,116179169042,10010010010,udp,53,53,42
1777,71017233138,10010010010,tcp,20,80,54
1778,138252135028,10010010010,udp,53,53,42
1779,244172025041,10010010010,udp,53,53,42
1780,222033070215,10010010010,udp,53,53,42
1781,174045067161,10010010010,udp,53,53,42
1782,92242114085,10010010010,tcp,20,80,54
1783,26124097170,10010010010,tcp,20,80,54
1784,186128207048,10010010010,tcp,20,80,54
1785,217048214236,10010010010,tcp,20,80,54
1786,228019048128,10010010010,udp,53,53,42
1787,212101179032,10010010010,tcp,20,80,54
1788,247036166006,10010010010,udp,53,53,42
1789,66096051019,10010010010,udp,53,53,42
1790,38049074087,10010010010,tcp,20,80,54
1791,251157187031,10010010010,tcp,20,80,54
1792,32002085085,10010010010,udp,53,53,42
1793,125023244025,10010010010,tcp,20,80,54
1794,207212220188,10010010010,udp,53,53,42
1795,167103194158,10010010010,udp,53,53,42
1796,27001054016,10010010010,tcp,20,80,54
1797,140211152035,10010010010,udp,53,53,42
1798,229036100072,10010010010,udp,53,53,42
1799,181014137077,10010010010,tcp,20,80,54
1800,216176105012,10010010010,tcp,20,80,54
1801,45207175240,10010010010,udp,53,53,42
1802,56126038203,10010010010,udp,53,53,42
1803,195223159056,10010010010,udp,53,53,42
1804,232196018228,10010010010,tcp,20,80,54
1805,157239207155,10010010010,tcp,20,80,54
1806,120097113,10010010010,tcp,20,80,54
1807,54106007080,10010010010,udp,53,53,42
1808,113225123238,10010010010,tcp,20,80,54
1809,59195040176,10010010010,tcp,20,80,54
1810,58036074113,10010010010,udp,53,53,42
1811,204097210015,10010010010,udp,53,53,42
1812,89023180233,10010010010,udp,53,53,42
1813,201039195054,10010010010,tcp,20,80,54
1814,50095247138,10010010010,udp,53,53,42
1815,151028222048,10010010010,udp,53,53,42
1816,70118162168,10010010010,tcp,20,80,54
1817,127104122083,10010010010,tcp,20,80,54
1818,124088203106,10010010010,tcp,20,80,54
1819,108035202005,10010010010,udp,53,53,42
1820,178242071051,10010010010,tcp,20,80,54
1821,36017251191,10010010010,tcp,20,80,54
1822,35210109251,10010010010,udp,53,53,42
1823,206207240190,10010010010,tcp,20,80,54
1824,147203185244,10010010010,udp,53,53,42
1825,229131249196,10010010010,tcp,20,80,54
1826,140048217220,10010010010,udp,53,53,42
1827,138252135028,10010010010,udp,53,53,42
1828,116179169042,10010010010,udp,53,53,42
1829,71017233138,10010010010,tcp,20,80,54
1830,244172025041,10010010010,udp,53,53,42
1831,222033070215,10010010010,udp,53,53,42
1832,174045067161,10010010010,udp,53,53,42
1833,92242114085,10010010010,tcp,20,80,54
1834,26124097170,10010010010,tcp,20,80,54
1835,186128207048,10010010010,tcp,20,80,54
1836,247036166006,10010010010,udp,53,53,42
1837,217048214236,10010010010,tcp,20,80,54
1838,66096051019,10010010010,udp,53,53,42
1839,228019048128,10010010010,udp,53,53,42
1840,38049074087,10010010010,tcp,20,80,54
1841,41222063095,10010010010,udp,53,53,42
1842,251157187031,10010010010,tcp,20,80,54
1843,125023244025,10010010010,tcp,20,80,54
1844,32002085085,10010010010,udp,53,53,42
1845,207212220188,10010010010,udp,53,53,42
1846,27001054016,10010010010,tcp,20,80,54
1847,140211152035,10010010010,udp,53,53,42
1848,167103194158,10010010010,udp,53,53,42
1849,229036100072,10010010010,udp,53,53,42
1850,181014137077,10010010010,tcp,20,80,54
1851,216176105012,10010010010,tcp,20,80,54
1852,45207175240,10010010010,udp,53,53,42
1853,56126038203,10010010010,udp,53,53,42
1854,195223159056,10010010010,udp,53,53,42
1855,232196018228,10010010010,tcp,20,80,54
1856,157239207155,10010010010,tcp,20,80,54
1857,120097113,10010010010,tcp,20,80,54
1858,59195040176,10010010010,tcp,20,80,54
1859,54106007080,10010010010,udp,53,53,42
1860,113225123238,10010010010,tcp,20,80,54
1861,58036074113,10010010010,udp,53,53,42
1862,204097210015,10010010010,udp,53,53,42
1863,89023180233,10010010010,udp,53,53,42
1864,201039195054,10010010010,tcp,20,80,54
