,IP source,IP destiny,L2 protocol,Source port,Destiny port,Package size
648,47130018123,10010010010,tcp,20,80,54
649,60029026184,10010010010,tcp,20,80,54
650,180159011059,10010010010,tcp,20,80,54
651,204049099210,10010010010,tcp,20,80,54
652,157251226032,10010010010,udp,53,53,42
653,140112043166,10010010010,tcp,20,80,54
654,119185213012,10010010010,tcp,20,80,54
655,227114192202,10010010010,tcp,20,80,54
656,158246150245,10010010010,tcp,20,80,54
657,186236107142,10010010010,tcp,20,80,54
658,123189033001,10010010010,udp,53,53,42
659,174130105026,10010010010,tcp,20,80,54
660,126123030046,10010010010,tcp,20,80,54
661,200208230068,10010010010,udp,53,53,42
662,125037166041,10010010010,udp,53,53,42
663,1215076190,10010010010,tcp,20,80,54
664,101099176191,10010010010,udp,53,53,42
665,241033027168,10010010010,udp,53,53,42
666,94201141112,10010010010,udp,53,53,42
667,54071010105,10010010010,tcp,20,80,54
668,242227105201,10010010010,udp,53,53,42
669,128125219105,10010010010,tcp,20,80,54
670,140109055158,10010010010,tcp,20,80,54
671,255136222101,10010010010,tcp,20,80,54
672,75099085174,10010010010,udp,53,53,42
673,62086090177,10010010010,tcp,20,80,54
674,192004009098,10010010010,udp,53,53,42
675,162130018201,10010010010,tcp,20,80,54
676,43150134194,10010010010,tcp,20,80,54
677,166222246235,10010010010,udp,53,53,42
678,248031011235,10010010010,udp,53,53,42
679,151229049255,10010010010,tcp,20,80,54
680,206106019122,10010010010,udp,53,53,42
681,50166000029,10010010010,tcp,20,80,54
682,252210094172,10010010010,udp,53,53,42
683,31086108021,10010010010,udp,53,53,42
684,224107092142,10010010010,tcp,20,80,54
685,37032140007,10010010010,tcp,20,80,54
686,181060166253,10010010010,udp,53,53,42
687,2199237083,10010010010,udp,53,53,42
688,147109112176,10010010010,udp,53,53,42
689,233247202173,10010010010,udp,53,53,42
690,11153193053,10010010010,udp,53,53,42
691,34215212252,10010010010,udp,53,53,42
692,32088046060,10010010010,udp,53,53,42
693,81188111200,10010010010,udp,53,53,42
694,41105096185,10010010010,udp,53,53,42
695,51203082171,10010010010,tcp,20,80,54
696,217138069211,10010010010,udp,53,53,42
697,252041067233,10010010010,tcp,20,80,54
698,49185146084,10010010010,udp,53,53,42
699,60029026184,10010010010,tcp,20,80,54
700,204049099210,10010010010,tcp,20,80,54
701,180159011059,10010010010,tcp,20,80,54
702,157251226032,10010010010,udp,53,53,42
703,159195046232,10010010010,tcp,20,80,54
704,140112043166,10010010010,tcp,20,80,54
705,119185213012,10010010010,tcp,20,80,54
706,227114192202,10010010010,tcp,20,80,54
707,158246150245,10010010010,tcp,20,80,54
708,123189033001,10010010010,udp,53,53,42
709,186236107142,10010010010,tcp,20,80,54
710,174130105026,10010010010,tcp,20,80,54
711,126123030046,10010010010,tcp,20,80,54
712,125037166041,10010010010,udp,53,53,42
713,200208230068,10010010010,udp,53,53,42
714,1215076190,10010010010,tcp,20,80,54
715,101099176191,10010010010,udp,53,53,42
716,241033027168,10010010010,udp,53,53,42
717,94201141112,10010010010,udp,53,53,42
718,54071010105,10010010010,tcp,20,80,54
719,242227105201,10010010010,udp,53,53,42
720,128125219105,10010010010,tcp,20,80,54
721,140109055158,10010010010,tcp,20,80,54
722,255136222101,10010010010,tcp,20,80,54
723,75099085174,10010010010,udp,53,53,42
724,62086090177,10010010010,tcp,20,80,54
725,192004009098,10010010010,udp,53,53,42
726,162130018201,10010010010,tcp,20,80,54
727,43150134194,10010010010,tcp,20,80,54
728,166222246235,10010010010,udp,53,53,42
729,248031011235,10010010010,udp,53,53,42
730,151229049255,10010010010,tcp,20,80,54
731,206106019122,10010010010,udp,53,53,42
732,50166000029,10010010010,tcp,20,80,54
733,252210094172,10010010010,udp,53,53,42
734,31086108021,10010010010,udp,53,53,42
735,224107092142,10010010010,tcp,20,80,54
736,37032140007,10010010010,tcp,20,80,54
737,181060166253,10010010010,udp,53,53,42
738,2199237083,10010010010,udp,53,53,42
739,147109112176,10010010010,udp,53,53,42
740,233247202173,10010010010,udp,53,53,42
741,11153193053,10010010010,udp,53,53,42
742,34215212252,10010010010,udp,53,53,42
743,32088046060,10010010010,udp,53,53,42
744,81188111200,10010010010,udp,53,53,42
745,51203082171,10010010010,tcp,20,80,54
746,41105096185,10010010010,udp,53,53,42
747,217138069211,10010010010,udp,53,53,42
748,49185146084,10010010010,udp,53,53,42
749,252041067233,10010010010,tcp,20,80,54
750,60029026184,10010010010,tcp,20,80,54
751,180159011059,10010010010,tcp,20,80,54
752,204049099210,10010010010,tcp,20,80,54
753,157251226032,10010010010,udp,53,53,42
754,140112043166,10010010010,tcp,20,80,54
755,119185213012,10010010010,tcp,20,80,54
756,227114192202,10010010010,tcp,20,80,54
757,158246150245,10010010010,tcp,20,80,54
758,6214056058,10010010010,tcp,20,80,54
759,123189033001,10010010010,udp,53,53,42
760,186236107142,10010010010,tcp,20,80,54
761,200208230068,10010010010,udp,53,53,42
762,1215076190,10010010010,tcp,20,80,54
763,126123030046,10010010010,tcp,20,80,54
764,125037166041,10010010010,udp,53,53,42
765,174130105026,10010010010,tcp,20,80,54
766,101099176191,10010010010,udp,53,53,42
767,241033027168,10010010010,udp,53,53,42
768,94201141112,10010010010,udp,53,53,42
769,54071010105,10010010010,tcp,20,80,54
770,242227105201,10010010010,udp,53,53,42
771,128125219105,10010010010,tcp,20,80,54
772,140109055158,10010010010,tcp,20,80,54
773,255136222101,10010010010,tcp,20,80,54
774,75099085174,10010010010,udp,53,53,42
775,62086090177,10010010010,tcp,20,80,54
776,192004009098,10010010010,udp,53,53,42
777,43150134194,10010010010,tcp,20,80,54
778,248031011235,10010010010,udp,53,53,42
779,162130018201,10010010010,tcp,20,80,54
780,166222246235,10010010010,udp,53,53,42
781,151229049255,10010010010,tcp,20,80,54
782,206106019122,10010010010,udp,53,53,42
783,50166000029,10010010010,tcp,20,80,54
784,252210094172,10010010010,udp,53,53,42
785,31086108021,10010010010,udp,53,53,42
786,224107092142,10010010010,tcp,20,80,54
787,37032140007,10010010010,tcp,20,80,54
788,181060166253,10010010010,udp,53,53,42
789,2199237083,10010010010,udp,53,53,42
790,147109112176,10010010010,udp,53,53,42
791,233247202173,10010010010,udp,53,53,42
792,11153193053,10010010010,udp,53,53,42
793,34215212252,10010010010,udp,53,53,42
794,32088046060,10010010010,udp,53,53,42
795,81188111200,10010010010,udp,53,53,42
796,51203082171,10010010010,tcp,20,80,54
797,41105096185,10010010010,udp,53,53,42
798,217138069211,10010010010,udp,53,53,42
799,252041067233,10010010010,tcp,20,80,54
800,49185146084,10010010010,udp,53,53,42
801,60029026184,10010010010,tcp,20,80,54
802,180159011059,10010010010,tcp,20,80,54
803,204049099210,10010010010,tcp,20,80,54
804,157251226032,10010010010,udp,53,53,42
805,140112043166,10010010010,tcp,20,80,54
806,119185213012,10010010010,tcp,20,80,54
807,227114192202,10010010010,tcp,20,80,54
808,158246150245,10010010010,tcp,20,80,54
809,123189033001,10010010010,udp,53,53,42
810,1215076190,10010010010,tcp,20,80,54
811,126123030046,10010010010,tcp,20,80,54
812,174130105026,10010010010,tcp,20,80,54
813,200208230068,10010010010,udp,53,53,42
814,125037166041,10010010010,udp,53,53,42
815,186236107142,10010010010,tcp,20,80,54
816,101099176191,10010010010,udp,53,53,42
817,223026002140,10010010010,tcp,20,80,54
818,241033027168,10010010010,udp,53,53,42
819,94201141112,10010010010,udp,53,53,42
820,54071010105,10010010010,tcp,20,80,54
821,128125219105,10010010010,tcp,20,80,54
822,242227105201,10010010010,udp,53,53,42
823,140109055158,10010010010,tcp,20,80,54
824,75099085174,10010010010,udp,53,53,42
825,255136222101,10010010010,tcp,20,80,54
826,62086090177,10010010010,tcp,20,80,54
827,192004009098,10010010010,udp,53,53,42
828,43150134194,10010010010,tcp,20,80,54
829,248031011235,10010010010,udp,53,53,42
830,166222246235,10010010010,udp,53,53,42
831,151229049255,10010010010,tcp,20,80,54
832,162130018201,10010010010,tcp,20,80,54
833,206106019122,10010010010,udp,53,53,42
834,252210094172,10010010010,udp,53,53,42
835,50166000029,10010010010,tcp,20,80,54
836,31086108021,10010010010,udp,53,53,42
837,224107092142,10010010010,tcp,20,80,54
838,37032140007,10010010010,tcp,20,80,54
839,181060166253,10010010010,udp,53,53,42
840,2199237083,10010010010,udp,53,53,42
841,233247202173,10010010010,udp,53,53,42
842,147109112176,10010010010,udp,53,53,42
843,11153193053,10010010010,udp,53,53,42
844,34215212252,10010010010,udp,53,53,42
845,32088046060,10010010010,udp,53,53,42
846,81188111200,10010010010,udp,53,53,42
847,41105096185,10010010010,udp,53,53,42
848,51203082171,10010010010,tcp,20,80,54
849,217138069211,10010010010,udp,53,53,42
850,49185146084,10010010010,udp,53,53,42
851,252041067233,10010010010,tcp,20,80,54
852,204049099210,10010010010,tcp,20,80,54
853,60029026184,10010010010,tcp,20,80,54
854,180159011059,10010010010,tcp,20,80,54
855,157251226032,10010010010,udp,53,53,42
856,140112043166,10010010010,tcp,20,80,54
857,119185213012,10010010010,tcp,20,80,54
858,227114192202,10010010010,tcp,20,80,54
859,123189033001,10010010010,udp,53,53,42
860,158246150245,10010010010,tcp,20,80,54
861,174130105026,10010010010,tcp,20,80,54
862,1215076190,10010010010,tcp,20,80,54
863,126123030046,10010010010,tcp,20,80,54
864,101099176191,10010010010,udp,53,53,42
865,200208230068,10010010010,udp,53,53,42
866,186236107142,10010010010,tcp,20,80,54
867,125037166041,10010010010,udp,53,53,42
868,241033027168,10010010010,udp,53,53,42
869,94201141112,10010010010,udp,53,53,42
870,128125219105,10010010010,tcp,20,80,54
871,54071010105,10010010010,tcp,20,80,54
872,242227105201,10010010010,udp,53,53,42
873,140109055158,10010010010,tcp,20,80,54
874,255136222101,10010010010,tcp,20,80,54
875,75099085174,10010010010,udp,53,53,42
876,52148155042,10010010010,udp,53,53,42
877,62086090177,10010010010,tcp,20,80,54
878,192004009098,10010010010,udp,53,53,42
879,43150134194,10010010010,tcp,20,80,54
880,151229049255,10010010010,tcp,20,80,54
881,162130018201,10010010010,tcp,20,80,54
882,248031011235,10010010010,udp,53,53,42
883,166222246235,10010010010,udp,53,53,42
884,206106019122,10010010010,udp,53,53,42
885,252210094172,10010010010,udp,53,53,42
886,50166000029,10010010010,tcp,20,80,54
887,31086108021,10010010010,udp,53,53,42
888,224107092142,10010010010,tcp,20,80,54
889,37032140007,10010010010,tcp,20,80,54
890,181060166253,10010010010,udp,53,53,42
891,2199237083,10010010010,udp,53,53,42
892,233247202173,10010010010,udp,53,53,42
893,147109112176,10010010010,udp,53,53,42
894,11153193053,10010010010,udp,53,53,42
895,34215212252,10010010010,udp,53,53,42
896,81188111200,10010010010,udp,53,53,42
897,32088046060,10010010010,udp,53,53,42
898,51203082171,10010010010,tcp,20,80,54
899,41105096185,10010010010,udp,53,53,42
900,217138069211,10010010010,udp,53,53,42
901,252041067233,10010010010,tcp,20,80,54
902,49185146084,10010010010,udp,53,53,42
903,204049099210,10010010010,tcp,20,80,54
904,60029026184,10010010010,tcp,20,80,54
905,157251226032,10010010010,udp,53,53,42
906,180159011059,10010010010,tcp,20,80,54
907,140112043166,10010010010,tcp,20,80,54
908,119185213012,10010010010,tcp,20,80,54
909,227114192202,10010010010,tcp,20,80,54
910,158246150245,10010010010,tcp,20,80,54
911,123189033001,10010010010,udp,53,53,42
912,174130105026,10010010010,tcp,20,80,54
913,126123030046,10010010010,tcp,20,80,54
914,1215076190,10010010010,tcp,20,80,54
915,186236107142,10010010010,tcp,20,80,54
916,101099176191,10010010010,udp,53,53,42
917,200208230068,10010010010,udp,53,53,42
918,125037166041,10010010010,udp,53,53,42
919,241033027168,10010010010,udp,53,53,42
920,94201141112,10010010010,udp,53,53,42
921,54071010105,10010010010,tcp,20,80,54
922,242227105201,10010010010,udp,53,53,42
923,128125219105,10010010010,tcp,20,80,54
924,140109055158,10010010010,tcp,20,80,54
925,62086090177,10010010010,tcp,20,80,54
926,255136222101,10010010010,tcp,20,80,54
927,75099085174,10010010010,udp,53,53,42
928,192004009098,10010010010,udp,53,53,42
929,57147201050,10010010010,tcp,20,80,54
930,43150134194,10010010010,tcp,20,80,54
931,151229049255,10010010010,tcp,20,80,54
932,248031011235,10010010010,udp,53,53,42
933,166222246235,10010010010,udp,53,53,42
934,162130018201,10010010010,tcp,20,80,54
935,206106019122,10010010010,udp,53,53,42
936,252210094172,10010010010,udp,53,53,42
937,50166000029,10010010010,tcp,20,80,54
938,31086108021,10010010010,udp,53,53,42
939,224107092142,10010010010,tcp,20,80,54
940,37032140007,10010010010,tcp,20,80,54
941,181060166253,10010010010,udp,53,53,42
942,2199237083,10010010010,udp,53,53,42
943,233247202173,10010010010,udp,53,53,42
944,11153193053,10010010010,udp,53,53,42
945,147109112176,10010010010,udp,53,53,42
946,34215212252,10010010010,udp,53,53,42
947,81188111200,10010010010,udp,53,53,42
948,32088046060,10010010010,udp,53,53,42
949,51203082171,10010010010,tcp,20,80,54
950,41105096185,10010010010,udp,53,53,42
951,49185146084,10010010010,udp,53,53,42
952,217138069211,10010010010,udp,53,53,42
953,252041067233,10010010010,tcp,20,80,54
954,204049099210,10010010010,tcp,20,80,54
955,157251226032,10010010010,udp,53,53,42
956,60029026184,10010010010,tcp,20,80,54
957,180159011059,10010010010,tcp,20,80,54
958,140112043166,10010010010,tcp,20,80,54
959,119185213012,10010010010,tcp,20,80,54
960,227114192202,10010010010,tcp,20,80,54
961,123189033001,10010010010,udp,53,53,42
962,158246150245,10010010010,tcp,20,80,54
963,1215076190,10010010010,tcp,20,80,54
964,174130105026,10010010010,tcp,20,80,54
965,125037166041,10010010010,udp,53,53,42
966,126123030046,10010010010,tcp,20,80,54
967,186236107142,10010010010,tcp,20,80,54
968,200208230068,10010010010,udp,53,53,42
969,101099176191,10010010010,udp,53,53,42
970,241033027168,10010010010,udp,53,53,42
971,94201141112,10010010010,udp,53,53,42
972,54071010105,10010010010,tcp,20,80,54
973,242227105201,10010010010,udp,53,53,42
974,128125219105,10010010010,tcp,20,80,54
975,140109055158,10010010010,tcp,20,80,54
976,62086090177,10010010010,tcp,20,80,54
977,75099085174,10010010010,udp,53,53,42
978,255136222101,10010010010,tcp,20,80,54
979,192004009098,10010010010,udp,53,53,42
980,43150134194,10010010010,tcp,20,80,54
981,151229049255,10010010010,tcp,20,80,54
982,83175024217,10010010010,tcp,20,80,54
983,166222246235,10010010010,udp,53,53,42
984,162130018201,10010010010,tcp,20,80,54
985,248031011235,10010010010,udp,53,53,42
986,206106019122,10010010010,udp,53,53,42
987,252210094172,10010010010,udp,53,53,42
988,50166000029,10010010010,tcp,20,80,54
989,31086108021,10010010010,udp,53,53,42
990,224107092142,10010010010,tcp,20,80,54
991,37032140007,10010010010,tcp,20,80,54
992,181060166253,10010010010,udp,53,53,42
993,2199237083,10010010010,udp,53,53,42
994,233247202173,10010010010,udp,53,53,42
995,11153193053,10010010010,udp,53,53,42
996,147109112176,10010010010,udp,53,53,42
997,81188111200,10010010010,udp,53,53,42
998,32088046060,10010010010,udp,53,53,42
999,34215212252,10010010010,udp,53,53,42
